"","mgi_symbol","eventID","AS_type","chromosome_name","band"
"257","Tbccd1","ENSMUSG00000004462;A5:16:22842107-22856755:22842107-22857495:-","A5","16","qB1"
"258","Tbccd1","ENSMUSG00000004462;A5:16:22842107-22857345:22842107-22857495:-","A5","16","qB1"
"259","Arhgef18","ENSMUSG00000004568;A5:8:3393224-3427349:3393102-3427349:+","A5","8","qA1.1"
"260","Dgkq","ENSMUSG00000004815;A5:5:108653786-108654074:108653786-108654084:-","A5","5","qF"
"261","Sra1","ENSMUSG00000006050;A5:18:36670129-36670248:36670129-36670262:-","A5","18","qB2"
"262","Tle1","ENSMUSG00000008305;A5:4:72158417-72169092:72158417-72169122:-","A5","4","qC3"
"263","Relt","ENSMUSG00000008318;A5:7:100853115-100863006:100853115-100863112:-","A5","7","qE2"
"264","Ncaph2","ENSMUSG00000008690;A5:15:89355944-89360356:89355926-89360356:+","A5","15","qE3"
"265","Rarres2","ENSMUSG00000009281;A5:6:48572290-48572594:48572290-48572740:-","A5","6","qB2.3"
"266","Akt1s1","ENSMUSG00000011096;A5:7:44850006-44852571:44849689-44852571:+","A5","7","qB3"
"267","Fuz","ENSMUSG00000011658;A5:7:44898700-44898776:44897624-44898776:+","A5","7","qB3"
"268","Rpl15","ENSMUSG00000012405;A5:14:18270460-18270823:18270460-18270845:-","A5","14","qA1"
"269","Sh3bp5l","ENSMUSG00000013646;A5:11:58330802-58331254:58330792-58331254:+","A5","11","qB1.3"
"270","Elof1","ENSMUSG00000013822;A5:9:22113943-22116655:22113943-22116937:-","A5","9","qA3"
"271","4931428F04Rik","ENSMUSG00000014837;A5:8:105285869-105288769:105285869-105288793:-","A5","8","qD3"
"272","Ptgds","ENSMUSG00000015090;A5:2:25466831-25467287:25466831-25467320:-","A5","2","qA3"
"273","Clic3","ENSMUSG00000015093;A5:2:25457990-25458115:25457974-25458115:+","A5","2","qA3"
"274","Dyrk3","ENSMUSG00000016526;A5:1:131136371-131138066:131136371-131138080:-","A5","1","qE4"
"275","Foxred2","ENSMUSG00000016552;A5:15:77956089-77956469:77956089-77956567:-","A5","15","qE1"
"276","Nt5c3b","ENSMUSG00000017176;A5:11:100440254-100440829:100440254-100440928:-","A5","11","qD"
"277","Zpbp2","ENSMUSG00000017195;A5:11:98551322-98551443:98551231-98551443:+","A5","11","qD"
"278","Psmd11","ENSMUSG00000017428;A5:11:80470418-80470626:80469927-80470626:+","A5","11","qB5"
"279","Rrp7a","ENSMUSG00000018040;A5:15:83119302-83119514:83119302-83119892:-","A5","15","qE1"
"280","Mtmr4","ENSMUSG00000018401;A5:11:87592955-87593389:87592950-87593389:+","A5","11","qC"
"281","Ncor1","ENSMUSG00000018501;A5:11:62376761-62378497:62376761-62378515:-","A5","11","qB2"
"282","Map2k3","ENSMUSG00000018932;A5:11:60942400-60943151:60942353-60943151:+","A5","11","qB2"
"283","Tmem129","ENSMUSG00000019295;A5:5:33655797-33657272:33655797-33657623:-","A5","5","qB2"
"284","Mrpl24","ENSMUSG00000019710;A5:3:87919705-87921817:87919651-87921817:+","A5","3","qF1"
"285","Mrpl24","ENSMUSG00000019710;A5:3:87919828-87921817:87919651-87921817:+","A5","3","qF1"
"286","Frk","ENSMUSG00000019779;A5:10:34483632-34483745:34483588-34483745:+","A5","10","qB1"
"287","Ccar1","ENSMUSG00000020074;A5:10:62791042-62792130:62791042-62792210:-","A5","10","qB4"
"288","Cluh","ENSMUSG00000020741;A5:11:74650178-74656423:74650118-74656423:+","A5","11","qB5"
"289","Cfap52","ENSMUSG00000020904;A5:11:67925268-67926379:67925268-67926418:-","A5","11","qB3"
"290","Adprm","ENSMUSG00000020910;A5:11:67040335-67041393:67040335-67041481:-","A5","11","qB3"
"291","Vrk1","ENSMUSG00000021115;A5:12:106071641-106073619:106070615-106073619:+","A5","12","qE"
"292","Pacs2","ENSMUSG00000021143;A5:12:113061211-113061640:113061205-113061640:+","A5","12","qF1"
"293","Eci2","ENSMUSG00000021417;A5:13:34993230-34993830:34993230-34994014:-","A5","13","qA3.3"
"294","Eci2","ENSMUSG00000021417;A5:13:34993328-34993830:34993328-34994014:-","A5","13","qA3.3"
"295","Fastkd3","ENSMUSG00000021532;A5:13:68585002-68585178:68584356-68585178:+","A5","13","qB3"
"296","Slc30a5","ENSMUSG00000021629;A5:13:100812805-100813298:100812805-100813465:-","A5","13","qD1"
"297","Capn7","ENSMUSG00000021893;A5:14:31361245-31363479:31360245-31363479:+","A5","14","qB"
"298","Elp3","ENSMUSG00000022031;A5:14:65590605-65592925:65590605-65592982:-","A5","14","qD1"
"299","Ankrd33b","ENSMUSG00000022237;A5:15:31325215-31367039:31325215-31367066:-","A5","15","qB2"
"300","Retreg1","ENSMUSG00000022270;A5:15:25941243-25964224:25940950-25964224:+","A5","15","qB1"
"301","Zfat","ENSMUSG00000022335;A5:15:68105079-68110444:68105079-68110477:-","A5","15","qD2"
"302","Zfat","ENSMUSG00000022335;A5:15:68187236-68212593:68187236-68212614:-","A5","15","qD2"
"303","Grina","ENSMUSG00000022564;A5:15:76247737-76247851:76247568-76247851:+","A5","15","qD3"
"304","Ccdc80","ENSMUSG00000022665;A5:16:45093668-45094029:45093597-45094029:+","A5","16","qB5"
"305","Qtrt2","ENSMUSG00000022704;A5:16:43880354-43880968:43880354-43880993:-","A5","16","qB4"
"306","Usp7","ENSMUSG00000022710;A5:16:8710177-8711994:8710177-8712133:-","A5","16","qA1"
"307","Tnk2","ENSMUSG00000022791;A5:16:32673410-32675522:32673280-32675522:+","A5","16","qB3"
"308","Iqcb1","ENSMUSG00000022837;A5:16:36829273-36831502:36829073-36831502:+","A5","16","qB3"
"309","Senp2","ENSMUSG00000022855;A5:16:22011619-22014124:22011552-22014124:+","A5","16","qB1"
"310","Parp9","ENSMUSG00000022906;A5:16:35943510-35947501:35943402-35947501:+","A5","16","qB3"
"311","Brwd1","ENSMUSG00000022914;A5:16:96005130-96007837:96005130-96008138:-","A5","16","qC4"
"312","Atf1","ENSMUSG00000023027;A5:15:100232315-100232733:100232259-100232733:+","A5","15","qF1"
"313","Ubr2","ENSMUSG00000023977;A5:17:46976090-46980320:46976090-46980489:-","A5","17","qC"
"314","Mtch1","ENSMUSG00000024012;A5:17:29334005-29336167:29334005-29336218:-","A5","17","qA3.3"
"315","Birc6","ENSMUSG00000024073;A5:17:74615357-74618436:74615330-74618436:+","A5","17","qE2"
"316","Fech","ENSMUSG00000024588;A5:18:64483457-64488750:64483457-64488901:-","A5","18","qE1"
"317","Cbwd1","ENSMUSG00000024878;A5:19:24957990-24961317:24957990-24961384:-","A5","19","qB"
"318","Smarca2","ENSMUSG00000024921;A5:19:26748544-26751824:26748537-26751824:+","A5","19","qC1"
"319","Aldh18a1","ENSMUSG00000025007;A5:19:40573861-40574211:40573861-40574217:-","A5","19","qC3"
"320","3110040N11Rik","ENSMUSG00000025102;A5:7:81788576-81789252:81788576-81789355:-","A5","7","qD3"
"321","3110040N11Rik","ENSMUSG00000025102;A5:7:81788576-81789252:81788576-81789428:-","A5","7","qD3"
"322","Rps24","ENSMUSG00000025290;A5:14:24491190-24491750:24491024-24491750:+","A5","14","qA3"
"323","Smarcc2","ENSMUSG00000025369;A5:10:128488359-128488896:128488017-128488896:+","A5","10","qD3"
"324","Tmem80","ENSMUSG00000025505;A5:7:141334103-141335845:141333731-141335845:+","A5","7","qF5"
"325","Atp5c1","ENSMUSG00000025781;A5:2:10069727-10079713:10069727-10079904:-","A5","2","qA1"
"326","Atp5c1","ENSMUSG00000025781;A5:2:10069727-10079713:10069727-10080020:-","A5","2","qA1"
"327","Pard3","ENSMUSG00000025812;A5:8:127409704-127410729:127409617-127410729:+","A5","8","qE2"
"328","Wdr12","ENSMUSG00000026019;A5:1:60097727-60097990:60097727-60098045:-","A5","1","qC2"
"329","Rnf25","ENSMUSG00000026171;A5:1:74600457-74601233:74600457-74601325:-","A5","1","qC3"
"330","Epha4","ENSMUSG00000026235;A5:1:77373847-77374742:77373847-77374771:-","A5","1","qC4"
"331","Angel2","ENSMUSG00000026634;A5:1:190941458-190942121:190941295-190942121:+","A5","1","qH6"
"332","Vamp4","ENSMUSG00000026696;A5:1:162571060-162574298:162570879-162574298:+","A5","1","qH2.1"
"333","Dab2ip","ENSMUSG00000026883;A5:2:35661917-35707648:35661625-35707648:+","A5","2","qB"
"334","Neb","ENSMUSG00000026950;A5:2:52221843-52222737:52221843-52222901:-","A5","2","qC1.1"
"335","Uap1l1","ENSMUSG00000026956;A5:2:25362848-25363244:25362848-25363312:-","A5","2","qA3"
"336","Tfpi","ENSMUSG00000027082;A5:2:84473799-84476691:84473799-84476741:-","A5","2","qD"
"337","Ndufaf1","ENSMUSG00000027305;A5:2:119660659-119662593:119660659-119662780:-","A5","2","qE5"
"338","Knl1","ENSMUSG00000027326;A5:2:119047560-119057281:119047223-119057281:+","A5","2","qE5"
"339","Pik3ca","ENSMUSG00000027665;A5:3:32436557-32437118:32436415-32437118:+","A5","3","qA3"
"340","Ttc14","ENSMUSG00000027677;A5:3:33807425-33807839:33806933-33807839:+","A5","3","qA3"
"341","Nras","ENSMUSG00000027852;A5:3:103058830-103058905:103058629-103058905:+","A5","3","qF2.2"
"342","Nras","ENSMUSG00000027852;A5:3:103060040-103060201:103060034-103060201:+","A5","3","qF2.2"
"343","Slc50a1","ENSMUSG00000027953;A5:3:89270139-89270471:89270139-89270516:-","A5","3","qF1"
"344","Gpatch4","ENSMUSG00000028069;A5:3:88043793-88051162:88043601-88051162:+","A5","3","qF1"
"345","Dclk2","ENSMUSG00000028078;A5:3:86788634-86791991:86788634-86792069:-","A5","3","qF1"
"346","Ptbp2","ENSMUSG00000028134;A5:3:119781534-119783202:119781534-119783523:-","A5","3","qG1"
"347","Fancg","ENSMUSG00000028453;A5:4:43006896-43006984:43006896-43007049:-","A5","4","qA5"
"348","Bnc2","ENSMUSG00000028487;A5:4:84555904-84674934:84555904-84674975:-","A5","4","qC4"
"349","Tmem234","ENSMUSG00000028797;A5:4:129601625-129602195:129601533-129602195:+","A5","4","qD2.2"
"350","Pex10","ENSMUSG00000029047;A5:4:155067244-155067823:155067174-155067823:+","A5","4","qE2"
"351","Cenpa","ENSMUSG00000029177;A5:5:30673443-30674038:30673059-30674038:+","A5","5","qB1"
"352","Ncor2","ENSMUSG00000029478;A5:5:125027217-125028612:125027217-125028621:-","A5","5","qG1.1"
"353","Golga3","ENSMUSG00000029502;A5:5:110184607-110185786:110184487-110185786:+","A5","5","qF"
"354","Ankrd61","ENSMUSG00000029607;A5:5:143893633-143894513:143893633-143894772:-","A5","5","qG2"
"355","Slc46a3","ENSMUSG00000029650;A5:5:147894045-147894481:147894045-147894709:-","A5","5","qG3"
"356","Sspo","ENSMUSG00000029797;A5:6:48459166-48459303:48459160-48459303:+","A5","6","qB2.3"
"357","Sspo","ENSMUSG00000029797;A5:6:48464661-48464789:48464613-48464789:+","A5","6","qB2.3"
"358","Sspo","ENSMUSG00000029797;A5:6:48467763-48467837:48467748-48467837:+","A5","6","qB2.3"
"359","Cnbp","ENSMUSG00000030057;A5:6:87845557-87845656:87845557-87845674:-","A5","6","qD1"
"360","Itpr1","ENSMUSG00000030102;A5:6:108392589-108393905:108392585-108393905:+","A5","6","qE1"
"361","Klra13-ps","ENSMUSG00000030178;A5:6:130291308-130298699:130291308-130298703:-","A5","6","qF3"
"362","Kdm5a","ENSMUSG00000030180;A5:6:120399082-120402506:120399057-120402506:+","A5","6","qF1"
"363","Mbd4","ENSMUSG00000030322;A5:6:115845617-115848395:115845617-115848906:-","A5","6","qE3"
"364","Mbd4","ENSMUSG00000030322;A5:6:115850839-115852685:115850839-115853137:-","A5","6","qE3"
"365","Herc2","ENSMUSG00000030451;A5:7:56050529-56050856:56050486-56050856:+","A5","7","qB5"
"366","Acsm3","ENSMUSG00000030935;A5:7:119761079-119766891:119760982-119766891:+","A5","7","qF2"
"367","Xlr4c","ENSMUSG00000031362;A5:X:73242195-73242578:73242195-73242614:-","A5","X","qA7.3"
"368","Piga","ENSMUSG00000031381;A5:X:164423672-164427932:164422986-164427932:+","A5","X","qF4"
"369","Piga","ENSMUSG00000031381;A5:X:164423672-164427932:164423363-164427932:+","A5","X","qF4"
"370","Slit2","ENSMUSG00000031558;A5:5:48283545-48296409:48283518-48296409:+","A5","5","qB3"
"371","Wrn","ENSMUSG00000031583;A5:8:33353399-33385342:33353399-33385452:-","A5","8","qA3-qA4"
"372","Psme3ip1","ENSMUSG00000031774;A5:8:94589407-94601403:94589407-94601544:-","A5","8","qC5"
"373","1700030J22Rik","ENSMUSG00000031847;A5:8:116973699-116978775:116973699-116978779:-","A5","8","qE1"
"374","Cbfb","ENSMUSG00000031885;A5:8:105202578-105215904:105202547-105215904:+","A5","8","qD3"
"375","Ddx6","ENSMUSG00000032097;A5:9:44604984-44607123:44604952-44607123:+","A5","9","qA5.2"
"376","Yipf2","ENSMUSG00000032182;A5:9:21592588-21592727:21592588-21592737:-","A5","9","qA3"
"377","Man2c1","ENSMUSG00000032295;A5:9:57139964-57140199:57139708-57140199:+","A5","9","qB"
"378","Rwdd2a","ENSMUSG00000032417;A5:9:86572217-86572837:86572057-86572837:+","A5","9","qE3.1"
"379","Atxn2l","ENSMUSG00000032637;A5:7:126501458-126502230:126501458-126502296:-","A5","7","qF3"
"380","Inppl1","ENSMUSG00000032737;A5:7:101836951-101837665:101836951-101837721:-","A5","7","qE2"
"381","Katnip","ENSMUSG00000032743;A5:7:125843453-125850299:125843054-125850299:+","A5","7","qF3"
"382","Nfatc1","ENSMUSG00000033016;A5:18:80608025-80635402:80608025-80635691:-","A5","18","qE3"
"383","Arhgef5","ENSMUSG00000033542;A5:6:43284054-43285359:43283331-43285359:+","A5","6","qB2.1"
"384","Mga","ENSMUSG00000033943;A5:2:119931934-119932504:119931931-119932504:+","A5","2","qE5"
"385","Zfp446","ENSMUSG00000033961;A5:7:12978218-12978998:12978112-12978998:+","A5","7","qA1"
"386","Pds5b","ENSMUSG00000034021;A5:5:150796676-150800578:150796670-150800578:+","A5","5","qG3"
"387","Ctnnd1","ENSMUSG00000034101;A5:2:84626137-84650321:84626137-84650406:-","A5","2","qD"
"388","Slc25a37","ENSMUSG00000034248;A5:14:69247637-69248883:69247637-69249394:-","A5","14","qD2"
"389","Sec31a","ENSMUSG00000035325;A5:5:100369634-100373380:100369634-100373425:-","A5","5","qE4"
"390","Tstd2","ENSMUSG00000035495;A5:4:46135591-46138204:46135591-46138380:-","A5","4","qB1"
"391","Mboat7","ENSMUSG00000035596;A5:7:3692118-3692533:3692118-3692741:-","A5","7","qA1"
"392","Mboat7","ENSMUSG00000035596;A5:7:3692118-3692533:3692118-3692747:-","A5","7","qA1"
"393","Prpf39","ENSMUSG00000035597;A5:12:65043877-65044006:65043357-65044006:+","A5","12","qC1"
"394","Trmt10b","ENSMUSG00000035601;A5:4:45301350-45304264:45301344-45304264:+","A5","4","qB1"
"395","Krt222","ENSMUSG00000035849;A5:11:99240621-99243862:99240621-99243943:-","A5","11","qD"
"396","Misp","ENSMUSG00000035852;A5:10:79822740-79825696:79822686-79825696:+","A5","10","qC1"
"397","Galt","ENSMUSG00000036073;A5:4:41756811-41756939:41756561-41756939:+","A5","4","qA5"
"398","Snapc4","ENSMUSG00000036281;A5:2:26378067-26378450:26378067-26378494:-","A5","2","qA3"
"399","Cracd","ENSMUSG00000036377;A5:5:76859154-76866000:76859145-76866000:+","A5","5","qC3.3"
"400","Gpi1","ENSMUSG00000036427;A5:7:34205935-34207606:34205935-34207691:-","A5","7","qB1"
"401","Wdr62","ENSMUSG00000037020;A5:7:30242877-30243034:30242877-30243043:-","A5","7","qB1"
"402","Apbb1","ENSMUSG00000037032;A5:7:105574416-105581135:105574416-105581483:-","A5","7","qE3"
"403","Fgf2","ENSMUSG00000037225;A5:3:37380999-37396185:37380853-37396185:+","A5","3","qB"
"404","4932438A13Rik","ENSMUSG00000037270;A5:3:37030748-37032365:37030643-37032365:+","A5","3","qB"
"405","Lsm1","ENSMUSG00000037296;A5:8:25792327-25793677:25792225-25793677:+","A5","8","qA2"
"406","Zfp60","ENSMUSG00000037640;A5:7:27731664-27736936:27731470-27736936:+","A5","7","qA3"
"407","Rtkn2","ENSMUSG00000037846;A5:10:67987512-67997565:67987503-67997565:+","A5","10","qB5.1"
"408","C1s1","ENSMUSG00000038521;A5:6:124541488-124542188:124541488-124542193:-","A5","6","qF2"
"409","Rad9b","ENSMUSG00000038569;A5:5:122351710-122352544:122351710-122352546:-","A5","5","qF"
"410","1700028J19Rik","ENSMUSG00000038782;A5:7:44230641-44230782:44230641-44230843:-","A5","7","qB3"
"411","Hace1","ENSMUSG00000038822;A5:10:45588460-45589481:45588434-45589481:+","A5","10","qB2"
"412","Mycbpap","ENSMUSG00000039110;A5:11:94503296-94503471:94503296-94503521:-","A5","11","qD"
"413","Polg","ENSMUSG00000039176;A5:7:79459300-79459437:79459300-79459513:-","A5","7","qD2"
"414","Tbce","ENSMUSG00000039233;A5:13:14001178-14003533:14001178-14003543:-","A5","13","qA1"
"415","Hexdc","ENSMUSG00000039307;A5:11:121206748-121207639:121204842-121207639:+","A5","11","qE2"
"416","Batf2","ENSMUSG00000039699;A5:19:6165168-6166468:6164553-6166468:+","A5","19","qA"
"417","Batf2","ENSMUSG00000039699;A5:19:6165168-6166468:6164750-6166468:+","A5","19","qA"
"418","Abcc8","ENSMUSG00000040136;A5:7:46124881-46126767:46124881-46126785:-","A5","7","qB3"
"419","Prrc2c","ENSMUSG00000040225;A5:1:162673656-162674099:162673656-162674103:-","A5","1","qH2.1"
"420","Plekha1","ENSMUSG00000040268;A5:7:130866000-130877734:130865983-130877734:+","A5","7","qF3"
"421","Ap1g2","ENSMUSG00000040701;A5:14:55104458-55104582:55104458-55104831:-","A5","14","qC3"
"422","Zmynd15","ENSMUSG00000040829;A5:11:70461553-70461787:70461140-70461787:+","A5","11","qB3"
"423","Slc19a2","ENSMUSG00000040918;A5:1:164257349-164260792:164257235-164260792:+","A5","1","qH2.2"
"424","Slc16a11","ENSMUSG00000040938;A5:11:70215098-70215284:70214712-70215284:+","A5","11","qB3"
"425","Mul1","ENSMUSG00000041241;A5:4:138438408-138438951:138438362-138438951:+","A5","4","qD3"
"426","Tardbp","ENSMUSG00000041459;A5:4:148617705-148618647:148617705-148618665:-","A5","4","qE2"
"427","Tardbp","ENSMUSG00000041459;A5:4:148617705-148618647:148617705-148618674:-","A5","4","qE2"
"428","Piezo2","ENSMUSG00000041482;A5:18:63017653-63019191:63017653-63019267:-","A5","18","qE1"
"429","Rnf123","ENSMUSG00000041528;A5:9:108063681-108063903:108063681-108063921:-","A5","9","qF1"
"430","Kif21b","ENSMUSG00000041642;A5:1:136171791-136172159:136171705-136172159:+","A5","1","qE4"
"431","Bivm","ENSMUSG00000041684;A5:1:44119195-44120174:44119175-44120174:+","A5","1","qC1.1"
"432","Agps","ENSMUSG00000042410;A5:2:75832591-75851494:75832511-75851494:+","A5","2","qC3"
"433","Zfp410","ENSMUSG00000042472;A5:12:84317209-84321812:84317174-84321812:+","A5","12","qD1"
"434","Cd2bp2","ENSMUSG00000042502;A5:7:127195461-127195915:127195461-127195929:-","A5","7","qF3"
"435","Ubap2l","ENSMUSG00000042520;A5:3:90038465-90038815:90038465-90038848:-","A5","3","qF1"
"436","Stk40","ENSMUSG00000042608;A5:4:126118462-126123716:126118340-126123716:+","A5","4","qD2.2"
"437","Flad1","ENSMUSG00000042642;A5:3:89411380-89411561:89411380-89411746:-","A5","3","qF1"
"438","Dcst1","ENSMUSG00000042672;A5:3:89352845-89353222:89352845-89353266:-","A5","3","qF1"
"439","Rnf214","ENSMUSG00000042790;A5:9:45900256-45904770:45900256-45904806:-","A5","9","qA5.2"
"440","Rell2","ENSMUSG00000044024;A5:18:37956567-37956929:37955916-37956929:+","A5","18","qB3"
"441","Ctla2a","ENSMUSG00000044258;A5:13:60936075-60936386:60936075-60936470:-","A5","13","qB2"
"442","Cage1","ENSMUSG00000044566;A5:13:38032624-38036788:38032624-38036819:-","A5","13","qA3.3"
"443","Acp1","ENSMUSG00000044573;A5:12:30897806-30904718:30897806-30904870:-","A5","12","qA2"
"444","Liph","ENSMUSG00000044626;A5:16:21981444-21983842:21981444-21983901:-","A5","16","qB1"
"445","D630023F18Rik","ENSMUSG00000044816;A5:1:65119621-65121339:65119621-65121357:-","A5","1","qC2"
"446","Zfp688","ENSMUSG00000045251;A5:7:127419641-127420010:127419641-127421405:-","A5","7","qF3"
"447","Slc16a5","ENSMUSG00000045775;A5:11:115464032-115464914:115463971-115464914:+","A5","11","qE2"
"448","Brox","ENSMUSG00000046836;A5:1:183294864-183296903:183294864-183297182:-","A5","1","qH5"
"449","Zfp740","ENSMUSG00000046897;A5:15:102205086-102205229:102204883-102205229:+","A5","15","qF2"
"450","Zfp740","ENSMUSG00000046897;A5:15:102205086-102207771:102204883-102207771:+","A5","15","qF2"
"451","Zfp41","ENSMUSG00000047003;A5:15:75617028-75618044:75616820-75618044:+","A5","15","qD3"
"452","Phldb1","ENSMUSG00000048537;A5:9:44708040-44708283:44708040-44708394:-","A5","9","qA5.2"
"453","Zfp2","ENSMUSG00000049321;A5:11:50910528-50910706:50910528-50910750:-","A5","11","qB1.3"
"454","Rd3","ENSMUSG00000049353;A5:1:191983561-191985212:191983491-191985212:+","A5","1","qH6"
"455","Zbtb5","ENSMUSG00000049657;A5:4:44995386-45010952:44995386-45012224:-","A5","4","qB1"
"456","Gm867","ENSMUSG00000050157;A5:10:75939480-75939713:75939480-75939720:-","A5","10","qC1"
"457","Tor1aip2","ENSMUSG00000050565;A5:1:156036108-156041075:156035920-156041075:+","A5","1","qG3"
"458","Gprc5c","ENSMUSG00000051043;A5:11:114851886-114863467:114851243-114863467:+","A5","11","qE2"
"459","Zgrf1","ENSMUSG00000051278;A5:3:127553655-127555296:127553552-127555296:+","A5","3","qG2"
"460","Zgrf1","ENSMUSG00000051278;A5:3:127608868-127611784:127608632-127611784:+","A5","3","qG2"
"461","Rnaseh2a","ENSMUSG00000052926;A5:8:84967868-84969098:84967868-84969286:-","A5","8","qC3"
"462","Txlna","ENSMUSG00000053841;A5:4:129640427-129640554:129640427-129640931:-","A5","4","qD2.2"
"463","Dnajc8","ENSMUSG00000054405;A5:4:132544751-132546637:132544122-132546637:+","A5","4","qD2.3"
"464","1600014C10Rik","ENSMUSG00000054676;A5:7:38183526-38188606:38183521-38188606:+","A5","7","qB3"
"465","Zscan22","ENSMUSG00000054715;A5:7:12897943-12903601:12897877-12903601:+","A5","7","qA1"
"466","Ddx17","ENSMUSG00000055065;A5:15:79530517-79531672:79530517-79531678:-","A5","15","qE1"
"467","Mettl4","ENSMUSG00000055660;A5:17:94748417-94749386:94748417-94749737:-","A5","17",NA
"468","Adgrf5","ENSMUSG00000056492;A5:17:43404097-43410502:43404043-43410502:+","A5","17","qB3"
"469","Mpp7","ENSMUSG00000057440;A5:18:7561872-7626729:7561872-7626733:-","A5","18","qA1"
"470","Zfp329","ENSMUSG00000057894;A5:7:12807973-12809697:12807973-12810806:-","A5","7","qA1"
"471","Idi1","ENSMUSG00000058258;A5:13:8888115-8890318:8888098-8890318:+","A5","13","qA1"
"472","Zfp85","ENSMUSG00000058331;A5:13:67752514-67755016:67752514-67755063:-","A5","13","qB3"
