"","mgi_symbol","eventID","AS_type","chromosome_name","band"
"234","Puf60","ENSMUSG00000002524;AF:15:76075832-76076361:76076953:76075832-76077601:76077990:-","AF","15","qD3"
"235","Clcn3","ENSMUSG00000004319;A5:8:60913175-60914578:60913175-60914753:-","A5","8","qB3.1"
"236","Ccne2","ENSMUSG00000028212;AF:4:11191354:11191544-11192681:11191726:11191815-11192681:+","AF","4","qA1"
"237","Tert","ENSMUSG00000021611;RI:13:73627351:73627638-73628148:73628674:+","RI","13","qC1"
"238","Wdr90","ENSMUSG00000073434;RI:17:25860372:25860542-25860655:25860817:-","RI","17","qA3.3"
"239","Exoc3l4","ENSMUSG00000021280;AF:12:111417430:111417754-111421499:111420589:111420650-111421499:+","AF","12","qF1"
"240","Atp8a2","ENSMUSG00000021983;SE:14:60037037-60038974:60039047-60044317:-","SE","14","qC3-qD1"
"241","Denn2b","ENSMUSG00000031024;AF:7:109617147-109671920:109672086:109617147-109672202:109672353:-","AF","7","qE3"
"242","Septin7","ENSMUSG00000001833;A3:9:25265496-25275231:25265496-25275334:+","A3","9","qA4"
"243","Pced1b","ENSMUSG00000044250;SE:15:97361335-97373956:97374149-97384028:+","SE","15","qF1"
"244","Pnldc1","ENSMUSG00000073460;A3:17:12897333-12899533:12897330-12899533:-","A3","17","qA1"
"245","Zeb1","ENSMUSG00000024238;AF:18:5593602:5593919-5705043:5594203:5594472-5705043:+","AF","18","qA1"
"246","Gnas","ENSMUSG00000027523;AF:2:174327570:174327941-174334212:174328023:174328131-174334212:+","AF","2","qH4"
"247","Aff3","ENSMUSG00000037138;AF:1:38536946-38627089:38627185:38536946-38664858:38664955:-","AF","1","qB"
"248","6430550D23Rik","ENSMUSG00000074646;SE:2:156003485-156003681:156003985-156007880:-","SE","2","qH1"
"249","Zfyve19","ENSMUSG00000068580;A5:2:119216541-119216629:119216307-119216629:+","A5","2","qE5"
"250","Epb41l5","ENSMUSG00000026383;AF:1:119642658-119648354:119648624:119642658-119648785:119648936:-","AF","1","qE2.3"
"251","Tlcd5","ENSMUSG00000048503;A3:9:43111858-43113461:43109338-43113461:-","A3","9","qA5.1"
"252","Sdk1","ENSMUSG00000039683;AF:5:141241490:141242092-141582293:141373654:141373722-141582293:+","AF","5","qG2"
"253","Pgap2","ENSMUSG00000030990;AF:7:102210535:102210591-102223379:102223084:102223150-102223379:+","AF","7","qE2"
"254","Mdfi","ENSMUSG00000032717;AF:17:47833030-47833113:47833241:47833030-47833245:47833258:-","AF","17","qC"
"255","Ctf2","ENSMUSG00000060034;AF:7:127723275-127725567:127725616:127723275-127732046:127732166:-","AF","7","qF3"
"256","Ints6","ENSMUSG00000035161;AL:14:62714498:62716482-62743909:62733630:62733850-62743909:-","AL","14","qD1"
"257","Slc16a3","ENSMUSG00000025161;AF:11:120949053:120949150-120954174:120951138:120951493-120954174:+","AF","11","qE2"
"258","Smim8","ENSMUSG00000028295;AF:4:34771414-34778100:34778218:34771414-34778224:34778364:-","AF","4","qA5"
"259","Ift140","ENSMUSG00000024169;AF:17:25016091:25016136-25018761:25016399:25016599-25018761:+","AF","17","qA3.3"
"260","Tlcd5","ENSMUSG00000048503;A3:9:43113660-43116477:43113635-43116477:-","A3","9","qA5.1"
"261","Cfap54","ENSMUSG00000020014;SE:10:92908886-92917245:92917319-92921321:-","SE","10","qC2"
"262","Mtmr4","ENSMUSG00000018401;A5:11:87593026-87593389:87592950-87593389:+","A5","11","qC"
"263","Ank1","ENSMUSG00000031543;AF:8:23035099:23035245-23064952:23058525:23058670-23064952:+","AF","8","qA2"
"264","Pomgnt1","ENSMUSG00000028700;A3:4:116137828-116151065:116137828-116151074:+","A3","4","qD1"
"265","Pomgnt1","ENSMUSG00000028700;A3:4:116137828-116151065:116137828-116151074:+","A3","4","qD1"
"266","Relt","ENSMUSG00000008318;AF:7:100853115-100863006:100863158:100853115-100863294:100863406:-","AF","7","qE2"
"267","Rab17","ENSMUSG00000026304;SE:1:90961262-90964144:90964303-90967508:-","SE","1","qD"
"268","Rps6ka6","ENSMUSG00000025665;A3:X:111400284-111404678:111400269-111404678:-","A3","X","qE1"
"269","Cacna2d4","ENSMUSG00000041460;AF:6:119330802:119330899-119336391:119332562:119332794-119336391:+","AF","6","qF1"
"270","Sult2a8","ENSMUSG00000030378;AF:7:14428050-14438456:14438561:14428050-14446442:14446584:-","AF","7","qA1"
"271","Mme","ENSMUSG00000027820;AF:3:63295561:63295878-63300125:63296095:63296322-63300125:+","AF","3","qE1"
"272","Htr1d","ENSMUSG00000070687;AF:4:136423524:136423775-136441747:136424612:136424750-136441747:+","AF","4","qD3"
"273","Agpat1","ENSMUSG00000034254;AF:17:34609014:34609076-34610445:34609605:34609667-34610445:+","AF","17","qB1"
"274","L1cam","ENSMUSG00000031391;AF:X:73869916-73870072:73870279:73869916-73880694:73880795:-","AF","X","qA7.3"
"275","Wbp1l","ENSMUSG00000047731;AF:19:46599084:46599293-46644353:46623401:46623579-46644353:+","AF","19","qC3"
"276","Odf2","ENSMUSG00000026790;AF:2:29889221:29889278-29892186:29889834:29889921-29892186:+","AF","2","qB"
"277","Hivep2","ENSMUSG00000015501;A5:10:13967092-14004201:13967080-14004201:+","A5","10","qA2"
"278","Slc16a5","ENSMUSG00000045775;AF:11:115462478:115462807-115464914:115463815:115464032-115464914:+","AF","11","qE2"
"279","1700012B07Rik","ENSMUSG00000020617;SE:11:109791794-109794106:109794279-109797278:-","SE","11","qE1"
"280","Synpo","ENSMUSG00000043079;AF:18:60604490-60624171:60624336:60604490-60624489:60624573:-","AF","18","qD3-qE1"
"281","1600014C10Rik","ENSMUSG00000054676;AF:7:38183217:38183521-38188606:38183653:38183899-38188606:+","AF","7","qB3"
"282","Atp5c1","ENSMUSG00000025781;A5:2:10069727-10079686:10069727-10080020:-","A5","2","qA1"
"283","Ccdc110","ENSMUSG00000071104;SE:8:45935164-45938915:45938970-45939293:+","SE","8","qB1.1"
"284","Xntrpc","ENSMUSG00000070425;A5:7:102083018-102083861:102082441-102083861:+","A5","7","qE2"
"285","Nubp2","ENSMUSG00000039183;A3:17:24884586-24885419:24884514-24885419:-","A3","17","qA3.3"
"286","Mllt11","ENSMUSG00000053192;AF:3:95229205-95230371:95230472:95229205-95232134:95232171:-","AF","3","qF2.1"
"287","Sult4a1","ENSMUSG00000018865;SE:15:84077582-84078769:84078897-84080187:-","SE","15","qE2"
"288","Sorbs2","ENSMUSG00000031626;AF:8:45661996:45662081-45736153:45688337:45688447-45736153:+","AF","8","qB1.1"
"289","Ssr1","ENSMUSG00000021427;AF:13:37992109-37993501:37993704:37992109-37994005:37994083:-","AF","13","qA3.3"
"290","Cyb5r2","ENSMUSG00000048065;A3:7:107753347-107753846:107753299-107753846:-","A3","7","qE3"
"291","Oprm1","ENSMUSG00000000766;AF:10:6758593:6758690-6828885:6788809:6789158-6828885:+","AF","10","qA1"
"292","Zfp532","ENSMUSG00000042439;AF:18:65580275:65580545-65582897:65582085:65582809-65582897:+","AF","18","qE1"
"293","Tank","ENSMUSG00000064289;AF:2:61578585:61578693-61613651:61593077:61593208-61613651:+","AF","2","qC1.3"
"294","Nxt2","ENSMUSG00000042271;AF:X:142226770:142226931-142228291:142227937:142228013-142228291:+","AF","X","qF1"
"295","Cops9","ENSMUSG00000073616;AF:1:92639759-92640244:92640564:92639759-92641607:92641923:-","AF","1","qD"
"296","Stag2","ENSMUSG00000025862;AF:X:42149683:42149761-42201855:42151014:42151088-42201855:+","AF","X","qA4"
"297","Fchsd2","ENSMUSG00000030691;AF:7:101092863:101092926-101110739:101108733:101109039-101110739:+","AF","7","qE2"
"298","Ccnd3","ENSMUSG00000034165;AF:17:47596068:47596215-47597420:47596324:47596482-47597420:+","AF","17","qC"
"299","Sdc3","ENSMUSG00000025743;AF:4:130792704:130792802-130816845:130814304:130814366-130816845:+","AF","4","qD2.2"
"300","Zc3h7a","ENSMUSG00000037965;AF:16:11164693-11175993:11176100:11164693-11176220:11176341:-","AF","16","qA1"
"301","Gsto2","ENSMUSG00000025069;SE:19:47875052-47876396:47876497-47884656:+","SE","19","qD1"
"302","Rundc3a","ENSMUSG00000006575;AL:11:102401000-102401389:102401754:102401000-102401981:102402226:+","AL","11","qD"
"303","Adamts12","ENSMUSG00000047497;AL:15:11071866-11151921:11153010:11071866-11215541:11217121:+","AL","15","qA1"
"304","Pnck","ENSMUSG00000002012;AF:X:73659249-73659667:73659724:73659249-73659727:73659828:-","AF","X","qA7.3"
"305","Sorbs2","ENSMUSG00000031626;AF:8:45658696:45658941-45736153:45688337:45688447-45736153:+","AF","8","qB1.1"
"306","Mocs2","ENSMUSG00000015536;SE:13:114820946-114825211:114825234-114826158:+","SE","13","qD2.2"
"307","Tenm4","ENSMUSG00000048078;SE:7:96797505-96805105:96805131-96811833:+","SE","7","qE1"
"308","Nars","ENSMUSG00000024587;AF:18:64515408-64516416:64516437:64515408-64516487:64516528:-","AF","18","qE1"
"309","Cldn12","ENSMUSG00000046798;AF:5:5513251-5514232:5514449:5513251-5514765:5514912:-","AF","5","qA1"
"310","Gm31520","ENSMUSG00000107653;AF:6:66264155:66264432-66283371:66272505:66272553-66283371:+","AF","6","qC1"
"311","Il15ra","ENSMUSG00000023206;AF:2:11705443:11705578-11718264:11705712:11705944-11718264:+","AF","2","qA1"
"312","Sys1","ENSMUSG00000045503;SE:2:164457029-164457969:164458097-164460763:+","SE","2","qH3"
"313","Ifnar1","ENSMUSG00000022967;A5:16:91505631-91506527:91505414-91506527:+","A5","16","qC3.3"
"314","Ptpn21","ENSMUSG00000021009;AF:12:98733834-98734470:98734645:98733834-98735033:98735343:-","AF","12","qE"
"315","Brpf3","ENSMUSG00000063952;AF:17:28822639:28822763-28823973:28823704:28823793-28823973:+","AF","17","qA3.3"
"316","Tmem191c","ENSMUSG00000055692;AL:16:17277891-17277972:17278661:17277891-17282815:17283229:+","AL","16","qA3"
"317","Uap1","ENSMUSG00000026670;SE:1:170143463-170147996:170148046-170149271:-","SE","1","qH3"
"318","Fry","ENSMUSG00000056602;AF:5:150118667:150118811-150310270:150295388:150295684-150310270:+","AF","5","qG3"
"319","Nras","ENSMUSG00000027852;AF:3:103058367:103058440-103058905:103058596:103058830-103058905:+","AF","3","qF2.2"
"320","Iffo1","ENSMUSG00000038271;A3:6:125151525-125152444:125151525-125152614:+","A3","6","qF2"
"321","Snhg4","ENSMUSG00000117694;A5:18:35557391-35577558:35557369-35577558:+","A5","18","qB2"
"322","Tlk2","ENSMUSG00000020694;AF:11:105180746:105180886-105184212:105181982:105182051-105184212:+","AF","11","qE1"
"323","Gm45799","ENSMUSG00000110234;A3:7:105668602-105673790:105668602-105673820:+","A3","7","qE3"
"324","Adprm","ENSMUSG00000020910;MX:11:67042107-67042919:67043036-67052535:67042107-67051681:67051914-67052535:-","MX","11","qB3"
"325","Nova1","ENSMUSG00000021047;AL:12:46694517:46700973-46713498:46711702:46711919-46713498:-","AL","12","qB3"
"326","Fbxo44","ENSMUSG00000029001;AF:4:148158823-148159515:148159649:148158823-148160034:148160094:-","AF","4","qE2"
"327","Mboat2","ENSMUSG00000020646;AF:12:24830879:24830985-24878191:24831623:24831774-24878191:+","AF","12","qA1.3"
"328","Etl4","ENSMUSG00000036617;AF:2:20339824:20340109-20529959:20519811:20519927-20529959:+","AF","2","qA3"
"329","Ildr1","ENSMUSG00000022900;A5:16:36722679-36725517:36722638-36725517:+","A5","16","qB3"
"330","Zfp219","ENSMUSG00000049295;SE:14:52010058-52014948:52015052-52019495:-","SE","14","qC2"
"331","Eva1c","ENSMUSG00000039903;AF:16:90826746:90826975-90866255:90830859:90831432-90866255:+","AF","16","qC3.3"
"332","Fiz1","ENSMUSG00000061374;AF:7:5013022-5013209:5013644:5013022-5014454:5014673:-","AF","7","qA1"
"333","Auh","ENSMUSG00000021460;AF:13:52919266-52923746:52923868:52919266-52929455:52929654:-","AF","13","qB1"
"334","Auh","ENSMUSG00000021460;AL:13:52907045:52909315-52919001:52912849:52913061-52919001:-","AL","13","qB1"
"335","Hsf3","ENSMUSG00000045802;AF:X:96357243-96367821:96367919:96357243-96455685:96456283:-","AF","X","qC3"
"336","Adam32","ENSMUSG00000037437;AF:8:24852278-24863389:24863426:24852278-24884438:24884595:-","AF","8","qA2"
"337","Pgpep1l","ENSMUSG00000030553;SE:7:68239194-68259237:68259289-68264144:-","SE","7","qC"
"338","Tirap","ENSMUSG00000032041;SE:9:35191696-35199221:35199319-35199857:-","SE","9","qA4"
"339","Ebpl","ENSMUSG00000021928;AL:14:61339765:61342226-61360220:61343851:61347441-61360220:-","AL","14","qD1"
"340","Tubgcp4","ENSMUSG00000027263;AF:2:121170654:121170710-121173558:121171246:121171471-121173558:+","AF","2","qE5"
"341","Repin1","ENSMUSG00000052751;AL:6:48594052-48594791:48595333:48594052-48596293:48599081:+","AL","6","qB2.3"
"342","Thrap3","ENSMUSG00000043962;MX:4:126194404-126200946:126201007-126202570:126194404-126201522:126201628-126202570:-","MX","4","qD2.2"
"343","Rnf44","ENSMUSG00000034928;RI:13:54683961:54684089-54684338:54684488:-","RI","13","qB1"
"344","Cfap298","ENSMUSG00000022972;SE:16:90927508-90930994:90931161-90934582:-","SE","16","qC3.3"
"345","Tcea2","ENSMUSG00000059540;AF:2:181680310:181680475-181683213:181682885:181682946-181683213:+","AF","2","qH4"
"346","Lrrc56","ENSMUSG00000038637;AF:7:141194157:141194617-141195908:141195143:141195216-141195908:+","AF","7","qF4"
"347","Ccdc78","ENSMUSG00000071202;RI:17:25789239:25789318-25789786:25789852:+","RI","17","qA3.3"
"348","Il34","ENSMUSG00000031750;AF:8:110755650-110790789:110790888:110755650-110805734:110805872:-","AF","8","qE1"
"349","Vps8","ENSMUSG00000033653;AF:16:21602564:21603019-21608168:21607846:21607986-21608168:+","AF","16","qB1"
"350","Cers2","ENSMUSG00000015714;AF:3:95314791:95314902-95320062:95318021:95318122-95320062:+","AF","3","qF2.1"
"351","Uba52","ENSMUSG00000090137;AF:8:70509634-70510338:70510379:70509634-70510684:70510801:-","AF","8","qB3.3"
"352","Irf1","ENSMUSG00000018899;AF:11:53770051:53770278-53771284:53770509:53770622-53771284:+","AF","11","qB1.3"
"353","Trmt10b","ENSMUSG00000035601;SE:4:45297195-45299747:45299897-45300417:+","SE","4","qB1"
"354","Acvr1","ENSMUSG00000026836;SE:2:58500557-58516024:58516300-58537778:-","SE","2","qC1.1"
"355","Slc35c2","ENSMUSG00000017664;AF:2:165283600-165287684:165287772:165283600-165287784:165287836:-","AF","2","qH3"
"356","Ankrd9","ENSMUSG00000037904;AF:12:110978127-110978386:110978579:110978127-110978840:110979040:-","AF","12","qF1"
"357","Fam229b","ENSMUSG00000051736;A5:10:39132378-39133823:39132378-39133879:-","A5","10","qB1"
"358","Czib","ENSMUSG00000028608;AF:4:107889866:107889896-107890119:107889908:107890013-107890119:+","AF","4","qC7"
"359","Ildr2","ENSMUSG00000040612;SE:1:166291472-166294591:166294737-166303502:+","SE","1","qH2.3"
"360","Hamp2","ENSMUSG00000056978;AF:7:30922755-30924046:30924181:30922755-30924536:30924681:-","AF","7","qB1"
"361","Tlr4","ENSMUSG00000039005;AF:4:66827613:66827921-66833894:66828202:66828290-66833894:+","AF","4","qC1"
"362","Snph","ENSMUSG00000027457;A3:2:151600463-151600978:151600364-151600978:-","A3","2","qG3"
"363","Cdk14","ENSMUSG00000028926;AF:5:5249228-5265580:5266068:5249228-5420069:5420312:-","AF","5","qA1"
"364","B4galnt3","ENSMUSG00000041372;A3:6:120215503-120216274:120215500-120216274:-","A3","6","qF1"
"365","Dmtf1","ENSMUSG00000042508;A3:5:9126802-9127957:9126643-9127957:-","A3","5","qA1"
"366","Vstm2b","ENSMUSG00000039257;MX:7:40900188-40900776:40900895-40902430:40900188-40901250:40901279-40902430:+","MX","7","qB3"
"367","Vmn1r61","ENSMUSG00000117863;RI:7:5601647:5604857-5609037:5609156:-","RI","7","qA1"
"368","Gsto2","ENSMUSG00000025069;AF:19:47865534:47865633-47869686:47865767:47865929-47869686:+","AF","19","qD1"
"369","Tfeb","ENSMUSG00000023990;AF:17:47754326:47754532-47785965:47759175:47759506-47785965:+","AF","17","qC"
"370","Hlcs","ENSMUSG00000040820;AF:16:94287926-94290063:94290270:94287926-94313518:94313563:-","AF","16","qC4"
"371","Tsku","ENSMUSG00000049580;SE:7:98353130-98353477:98353616-98359358:-","SE","7","qE1"
"372","Taf7l","ENSMUSG00000009596;AF:X:134472967-134474924:134474988:134472967-134476191:134476490:-","AF","X","qE3"
"373","Rapgef1","ENSMUSG00000039844;SE:2:29719850-29720643:29720738-29722224:+","SE","2","qB"
"374","Zmynd11","ENSMUSG00000021156;AF:13:9735466-9764346:9764444:9735466-9764728:9764956:-","AF","13","qA1"
"375","Capza2","ENSMUSG00000015733;SE:6:17656444-17657173:17657252-17660729:+","SE","6","qA2"
"376","Socs2","ENSMUSG00000020027;AF:10:95415191-95415314:95415484:95415191-95416618:95416668:-","AF","10","qC2"
"377","Trip12","ENSMUSG00000026219;AF:1:84814969-84840234:84840266:84814969-84840483:84840516:-","AF","1","qC5"
"378","Zbtb38","ENSMUSG00000040433;AF:9:96718309-96719290:96719565:96718309-96728982:96729036:-","AF","9","qE3.3"
"379","Trappc6a","ENSMUSG00000002043;A5:7:19515090-19515204:19514539-19515204:+","A5","7","qA3"
"380","Cadps2","ENSMUSG00000017978;SE:6:23314207-23320933:23320947-23321706:-","SE","6","qA3.1"
"381","Sphk1","ENSMUSG00000061878;AF:11:116531911:116532086-116533970:116533268:116533368-116533970:+","AF","11","qE2"
"382","Srsf11","ENSMUSG00000055436;SE:3:158022950-158023243:158023359-158024123:-","SE","3","qH4"
"383","Smarca2","ENSMUSG00000024921;AF:19:26748443:26748537-26751824:26750318:26750708-26751824:+","AF","19","qC1"
"384","Tmc8","ENSMUSG00000050106;AF:11:117782076:117782210-117783050:117782315:117782408-117783050:+","AF","11","qE2"
"385","Hacl1","ENSMUSG00000021884;AF:14:31640598-31640789:31640912:31640598-31641166:31641286:-","AF","14","qB"
"386","Cnppd1","ENSMUSG00000033159;AF:1:75141503-75142058:75142638:75141503-75142643:75142711:-","AF","1","qC4"
"387","Specc1","ENSMUSG00000042331;AF:11:61976118:61976208-62029253:62018848:62018887-62029253:+","AF","11","qB2"
"388","Spata6","ENSMUSG00000034401;AF:4:111774799:111774879-111779000:111777597:111777665-111779000:+","AF","4","qD1"
"389","Gramd1a","ENSMUSG00000001248;AF:7:31143873-31150896:31150953:31143873-31151837:31152069:-","AF","7","qB1"
"390","Tc2n","ENSMUSG00000021187;AF:12:101709536-101711100:101711573:101709536-101718402:101718523:-","AF","12","qE"
"391","Dlg4","ENSMUSG00000020886;AF:11:70027788:70028158-70030399:70029817:70029875-70030399:+","AF","11","qB3"
"392","Gpam","ENSMUSG00000024978;AF:19:55097627-55099329:55099451:55097627-55127014:55127238:-","AF","19","qD2"
"393","Dhrs13","ENSMUSG00000020834;A5:11:78032703-78034013:78032498-78034013:+","A5","11","qB5"
"394","Trio","ENSMUSG00000022263;A5:15:27741279-27742372:27741279-27742384:-","A5","15","qB1"
"395","Mycl","ENSMUSG00000028654;AF:4:122998880:122999044-122999905:122999339:122999395-122999905:+","AF","4","qD2.2"
"396","Taf7l","ENSMUSG00000009596;A5:X:134470171-134470380:134470171-134470488:-","A5","X","qE3"
"397","Pigq","ENSMUSG00000025728;AF:17:25937462-25941815:25941929:25937462-25942794:25942862:-","AF","17","qA3.3"
"398","Fgfr1","ENSMUSG00000031565;AF:8:25518895:25519429-25532250:25532125:25532161-25532250:+","AF","8","qA2"
"399","Nup62cl","ENSMUSG00000072944;AF:X:140039155-140062248:140062293:140039155-140062559:140062712:-","AF","X","qF1"
"400","Gm38431","ENSMUSG00000111497;A3:9:21080171-21080705:21080168-21080705:-","A3","9","qA3"
"401","Yipf1","ENSMUSG00000057375;AF:4:107314384:107314462-107315763:107315132:107315280-107315763:+","AF","4","qC7"
"402","Tdrd5","ENSMUSG00000060985;A5:1:156300790-156301514:156300790-156301745:-","A5","1","qG3"
"403","Sez6","ENSMUSG00000000632;A3:11:77973260-77973783:77973260-77973838:+","A3","11","qB5"
"404","Hmgn2","ENSMUSG00000003038;AF:4:133967001-133967795:133967909:133967001-133968473:133968650:-","AF","4","qD2.3"
"405","Vwa5b2","ENSMUSG00000046613;A3:16:20590898-20591137:20590898-20591152:+","A3","16","qA3"
"406","Zfp219","ENSMUSG00000049295;AF:14:52010058-52010782:52010882:52010058-52014851:52014912:-","AF","14","qC2"
"407","Bmp4","ENSMUSG00000021835;SE:14:46386094-46387156:46387280-46390304:-","SE","14","qC1"
"408","Catsperg1","ENSMUSG00000049676;A3:7:29210925-29213916:29210898-29213916:-","A3","7","qB1"
"409","Papola","ENSMUSG00000021111;AF:12:105784711:105784813-105799651:105784872:105784914-105799651:+","AF","12","qE"
"410","Pax6","ENSMUSG00000027168;SE:2:105683958-105684751:105684792-105684887:+","SE","2","qE3"
"411","Parp9","ENSMUSG00000022906;A5:16:35943510-35945769:35943402-35945769:+","A5","16","qB3"
"412","Brap","ENSMUSG00000029458;SE:5:121662161-121663242:121663491-121665099:+","SE","5","qF"
"413","Piga","ENSMUSG00000031381;AF:X:164419807:164419840-164422584:164419909:164419968-164422584:+","AF","X","qF4"
"414","Ptpn5","ENSMUSG00000030854;AF:7:47112797-47132278:47132326:47112797-47133256:47133684:-","AF","7","qB3"
"415","Colec11","ENSMUSG00000036655;SE:12:28599115-28603221:28603353-28612863:-","SE","12","qA2"
"416","Gnat1","ENSMUSG00000034837;AF:9:107677673-107678379:107678425:107677673-107679443:107679614:-","AF","9","qF1"
"417","Ccdc130","ENSMUSG00000004994;AL:8:84263906:84263944-84266836:84264181:84264362-84266836:-","AL","8","qC3"
"418","Arid3c","ENSMUSG00000066224;SE:4:41724333-41724705:41724794-41725007:-","SE","4","qA5"
